AppID,Name,Release date,Estimated owners,Peak CCU,Required age,Price,DiscountDLC count,Supported languages,Windows,Mac,Linux,Metacritic score,User score,Positive,Negative,Achievements,Recommendations,Average playtime forever,Developers,Publishers,Categories,Genres,Tags
Eggplant,"Aug 23, 2024",0 - 0,0,0,0.0,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Indonesian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese', 'Afrikaans', 'Albanian', 'Amharic', 'Armenian', 'Assamese', 'Azerbaijani', 'Bangla', 'Basque', 'Belarusian', 'Bosnian', 'Catalan', 'Cherokee', 'Croatian', 'Dari', 'Estonian', 'Filipino', 'Galician', 'Georgian', 'Gujarati', 'Hausa', 'Hebrew', 'Hindi', 'Icelandic', 'Igbo', 'Irish', K'iche', 'Kannada', 'Kazakh', 'Khmer', 'Kinyarwanda', 'Konkani', 'Kyrgyz', 'Latvian', 'Lithuanian', 'Luxembourgish', 'Macedonian', 'Malay', 'Malayalam', 'Maltese', 'Maori', 'Marathi', 'Mongolian', 'Nepali', 'Odia', 'Persian', 'Punjabi (Gurmukhi)', 'Punjabi (Shahmukhi)', 'Quechua', 'Scots', 'Serbian', 'Sindhi', 'Sinhala', 'Slovak', 'Slovenian', 'Sorani', 'Sotho', 'Swahili', 'Tajik', 'Tamil', 'Tatar', 'Telugu', 'Tigrinya', 'Tswana', 'Turkmen', 'Urdu', 'Uyghur', 'Uzbek', 'Valencian', 'Welsh', 'Wolof', 'Xhosa', 'Yoruba', 'Zulu']",True,True,False,0,0,0,0,0,0,0,di3i,di3i,"Single-player,Stats,Steam Leaderboards","Simulation,Free To Play",
Wise in the Heights,"Jul 24, 2025",0 - 20000,0,0,0.59,40,0,"['English', 'Spanish - Spain', 'French', 'Italian']",True,False,False,0,0,0,0,0,0,0,Noel Román,Noel Román,"Single-player,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Family Sharing","Adventure,Casual,Indie",
叙事曲2：星空下的诺言 / Ballade2: the Celestial Promise,"May 24, 2019",0 - 20000,0,0,5.99,0,1,"['Simplified Chinese', 'Traditional Chinese']",True,True,False,0,0,86,5,7,0,0,286studio,286studio,"Single-player,Steam Cloud,Family Sharing","Adventure,Indie,RPG","Adventure,RPG,Indie,Visual Novel,Dating Sim,Anime"
Project R.A.T.,"May 29, 2018",0 - 20000,0,0,0.0,0,0,['English'],True,False,False,0,0,19,6,0,0,0,Goop Troop,Major Flex LLC,"Single-player,Partial Controller Support","Casual,Indie","Indie,Casual"
littleRedNina,"Mar 10, 2025",0 - 20000,0,0,0.99,0,0,['English'],True,False,False,0,0,0,0,0,0,0,edafo,edafo,"Single-player,Family Sharing","Indie,Racing",
FastPack,"Apr 11, 2025",0 - 20000,0,0,4.99,0,0,['English'],True,False,False,0,0,8,0,4,0,0,Helekopeter,Helekopeter,"Single-player,Steam Achievements,Custom Volume Controls,Playable without Timed Input,Stereo Sound,Partial Controller Support,Family Sharing","Indie,Simulation","Simulation,Arcade,Education,Capitalism,Score Attack,Immersive Sim,Funny,First-Person,Physics,FPS,3D,Realistic,Singleplayer,Satire,Automobile Sim,Conversation,Indie"
Dungeons of Sundaria,"Dec 12, 2023",200000 - 500000,16,0,0.89,91,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Turkish']",True,False,False,0,0,2175,744,13,2779,459,Industry Games,Industry Games,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together,Family Sharing","Action,Adventure,Indie,RPG","Dungeon Crawler,RPG,Hack and Slash,PvE,Action,Action RPG,Adventure,Character Customization,Third Person,Class-Based,Fantasy,Co-op,Local Co-Op,Multiplayer,Indie,Local Multiplayer,Online Co-Op,4 Player Local,Singleplayer,Co-op Campaign"
Tennis Elbow 4,"Jun 4, 2021",20000 - 50000,85,0,22.49,25,0,"['English', 'French', 'German', 'Korean', 'Czech', 'Italian', 'Spanish - Spain', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",True,True,False,0,0,618,33,64,760,3580,Mana Games,Mana Games,"Single-player,Multi-player,PvP,Online PvP,LAN PvP,Shared/Split Screen PvP,Co-op,Online Co-op,LAN Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Adjustable Text Size,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Mouse Only Option,Save Anytime,Stereo Sound,Partial Controller Support,Steam Cloud,Remote Play Together,Family Sharing","Indie,Simulation,Sports,Early Access","Simulation,Sports,Indie,Tennis,Realistic,PvP,Co-op,Local Co-Op,Online Co-Op,Singleplayer,Multiplayer,Early Access,3D,Local Multiplayer,Split Screen,4 Player Local,e-sports,1980s,1990's,Modern"
Sanctum Arcadia,"Jan 13, 2023",0 - 20000,0,0,14.99,0,0,['English'],True,False,False,0,0,1,0,0,0,0,Phoslyte LLC,Phoslyte LLC,"Single-player,Family Sharing","Action,Early Access","Space,Arcade,Action-Adventure,Shooter,Futuristic,Sci-fi,Combat,RPG,Action,2D,Moddable,Adventure,Singleplayer,Top-Down,Early Access,Colorful,Action Roguelike,Procedural Generation,PvE,Level Editor"
Stack Surge,"Jun 28, 2024",0 - 20000,0,0,9.99,0,0,['English'],True,False,False,0,0,0,0,0,0,0,Lepto Works,Lepto Works,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Full controller support,Remote Play Together,Family Sharing","Casual,Indie,Strategy",
Punk Wars: Prologue,"Oct 12, 2021",0 - 0,0,0,0.0,0,0,"['English', 'Polish']",True,False,False,0,0,0,0,0,0,0,Strategy Forge S.A.,"Jujubee S.A.,Strategy Forge S.A.",Single-player,Strategy,
The Depths of Tolagal,"Jan 5, 2015",20000 - 50000,1,0,3.99,0,0,['English'],True,True,True,0,0,37,8,12,0,0,Matthew Jennings,Matthew Jennings,"Single-player,Family Sharing","Indie,RPG,Strategy","Turn-Based Tactics,Dungeon Crawler,Turn-Based,Turn-Based Strategy,Rogue-like,RPG,Strategy,2D,Top-Down,Procedural Generation,Turn-Based Combat,Pixel Graphics,Fantasy,Lovecraftian,Tactical,Dark Fantasy,Loot,Mystery,Retro,Singleplayer"
Code S-44: Episode 1,"Jun 25, 2019",20000 - 50000,0,0,0.0,0,0,['English'],True,False,False,0,0,66,24,19,0,0,Little Bot Studio,Little Bot Studio,Single-player,"Adventure,Free To Play,Indie,Early Access","Free to Play,Adventure,Indie,Early Access,Robots,Stealth,Sci-fi,Comedy,Atmospheric,Singleplayer,Third Person,Platformer,Cute,Narration,Cartoon,Exploration,Episodic,Funny,Action,Story Rich"
Spellrune: Realm of Portals,"Sep 21, 2018",0 - 20000,0,0,1.99,0,0,['English'],True,False,False,0,0,12,31,0,0,0,Microlith Games,Microlith Games,"Single-player,Family Sharing","Indie,RPG,Strategy,Early Access","Roguelike Deckbuilder,Card Battler,Strategy,RPG,Early Access,Card Game,Indie,Singleplayer,Turn-Based,Rogue-lite,Cartoon,Procedural Generation,2D,Dungeon Crawler,Fantasy,Difficult,Replay Value,Rogue-like"
Dream World Adventure,"Jul 23, 2024",0 - 20000,0,0,1.99,0,0,"['English', 'Simplified Chinese']",True,False,False,0,0,1,1,0,0,0,Little Tiger Game,Little Tiger Game,"Single-player,Partial Controller Support,Family Sharing","Action,Casual","Casual,Action,Action Roguelike,Bullet Hell,Cute,Rogue-like,Singleplayer,2D,Magic,Deckbuilding"
Ex Sanguis Playtest,"Jul 22, 2025",0 - 0,0,0,0.0,0,0,[],True,False,False,0,0,0,0,0,0,0,,,,,
Jester,"Oct 1, 2024",0 - 20000,0,0,0.99,0,0,['English'],True,False,False,0,0,1,0,0,0,0,LN,LN,"Single-player,Family Sharing",Casual,"Casual,Action-Adventure,3D Platformer,3D,Zombies,Physics,Singleplayer,Shooter"
Rocket! Playtest,"Aug 10, 2023",0 - 0,0,0,0.0,0,0,[],True,False,False,0,0,0,0,0,0,0,,,,,
Rosebaker's Icy Treats - The VR Iceman Sim,"Feb 1, 2018",0 - 20000,0,0,5.99,0,0,"['English', 'German', 'Simplified Chinese', 'Russian']",True,False,False,0,0,25,1,8,0,0,Catching Kobolds,Parry Point e. K.,"Single-player,Steam Achievements,Tracked Controller Support,VR Only,Steam Cloud,Family Sharing","Casual,Indie,Simulation","Indie,Casual,Simulation,VR"
Loca Deserta: Odesa,"Nov 15, 2023",0 - 20000,0,0,2.39,40,0,"['English', 'Ukrainian', 'Simplified Chinese']",True,False,False,0,0,84,9,32,0,0,Dmytro Gladkyi,Dmytro Gladkyi,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Adventure,RPG","RPG,City Builder,3D,Top-Down,Adventure,Historical,Open World,Colorful,Medieval,Atmospheric,Building,Crafting,Singleplayer"
Hi On Rhythm,"Jun 27, 2024",0 - 20000,0,0,1.99,60,0,['English'],True,False,False,0,0,0,0,0,0,0,Fever Night,Fever Night,"Single-player,Steam Cloud,Family Sharing",Indie,
HotBunz,"Dec 1, 2023",20000 - 50000,0,0,8.99,0,0,"['English', 'Japanese', 'Simplified Chinese', 'Catalan']",True,True,False,0,0,3,1,3,0,0,SpaceSalad Studios,SpaceSalad Studios,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together,Family Sharing","Adventure,Casual,Indie,Sports","Adventure,Multiplayer,PvE,Funny,4 Player Local,Local Co-Op,Platformer,2D,PvP,Cute,Collectathon,Character Customization,Casual,Physics,2D Platformer,Dark Comedy,Sports,Controller,Colorful,Score Attack"
Botology,"Jun 24, 2015",100000 - 200000,0,0,0.49,0,4,"['English', 'Russian']",True,False,False,0,0,171,246,56,343,345,Black Lime Studio,Black Lime Studio,"Single-player,Steam Achievements,Steam Trading Cards,Family Sharing","Action,Indie","Action,Indie,Third-Person Shooter,Shooter,Futuristic,Robots,Singleplayer"
Clash of Warlords,"Feb 7, 2021",0 - 20000,0,0,5.59,0,0,"['Simplified Chinese', 'Traditional Chinese']",True,False,False,0,0,7,9,0,0,0,XINLINE GAMES,XINLINE GAMES,"Single-player,In-App Purchases,Family Sharing",Strategy,"Turn-Based Tactics,Strategy,Wargame,Auto Battler,Base-Building,Turn-Based Strategy,Building,2.5D,Historical,Story Rich,Hex Grid,Drama,War,Resource Management,Singleplayer,Realistic"
Zannon,"Sep 3, 2022",0 - 20000,0,0,8.99,0,0,['English'],True,False,False,0,0,4,1,0,0,0,JimJams Games,JimJams Games,"Single-player,Family Sharing",Action,"Bullet Hell,Action,Shoot 'Em Up,Top-Down Shooter,Arcade,2D,Top-Down,Sci-fi,War,Singleplayer"
PION,"Jan 18, 2019",0 - 20000,1,0,19.99,0,0,['English'],True,False,False,0,0,22,4,0,0,0,Oliver Chime,,"Single-player,Partial Controller Support,Stats,Steam Leaderboards,Family Sharing","Action,Indie","Action Roguelike,Action,Indie,Top-Down Shooter,Rogue-lite,Sci-fi"
Sweet Delights: The Girl’s Cafe Quest,"Feb 27, 2025",0 - 20000,0,0,0.59,70,1,"['English', 'French', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Portuguese - Portugal', 'Russian', 'Turkish', 'Ukrainian', 'Japanese', 'Traditional Chinese']",True,False,False,0,0,0,0,9,0,0,Anime Aqua Games,Anime Aqua Studio,"Single-player,Steam Achievements,Family Sharing","Casual,Indie","Casual,Indie,Sexual Content,Mature,NSFW,Visual Novel,Puzzle,Singleplayer,Nudity,Hentai,Dating Sim,Anime,Female Protagonist,Idler,RPG,FPS,Cats,Simulation"
Logistics Company,"Nov 5, 2014",0 - 20000,0,0,1.99,80,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Turkish']",True,False,False,0,0,52,69,0,0,43,Crenetic GmbH Studios,rondomedia GmbH,"Single-player,Family Sharing",Simulation,Simulation
FrogLake Playtest,"Dec 4, 2023",0 - 0,0,0,0.0,0,0,[],True,False,False,0,0,0,0,0,0,0,,,,,
Fantasy Background Generator,"Sep 9, 2022",0 - 20000,0,0,5.99,0,0,['English'],True,False,False,0,0,7,3,0,0,0,"Scopegoat Interactive,Andreas Hötzinger,Lukas Kelber",Scopegoat Interactive,,"Design & Illustration,Photo Editing,Utilities,Video Production,Game Development","Design & Illustration,Video Production,Photo Editing,Utilities,Game Development,Fantasy,Magic,Atmospheric,Procedural Generation"
史莱姆糯米 / Slime Nomi,"May 15, 2024",0 - 20000,0,0,2.99,40,0,"['Simplified Chinese', 'English']",True,False,False,0,0,26,0,0,0,0,一只红米糕,一只红米糕,"Single-player,Full controller support,Family Sharing","Action,Adventure,Indie,Early Access","Action,Precision Platformer,Adventure,2D Platformer,Platformer,2D,Pixel Graphics,Early Access,Indie,Retro,Singleplayer"
vHand,"Oct 18, 2024",0 - 20000,11,0,6.49,50,0,['English'],True,True,False,0,0,30,2,0,0,0,2w Computer Systems,2w Computer Systems,,"Animation & Modeling,Design & Illustration","Animation & Modeling,Design & Illustration,Indie,Simulation,Anime,Software"
Dune Mechanic : Survive The Steampunk Era Prologue,"Jun 13, 2024",0 - 20000,0,0,0.0,0,0,['English'],True,False,False,0,0,0,0,0,0,38,Heaven Brotherhood,TheGamesFortress,Single-player,"Action,Simulation,Free To Play",
Desolate Realms,"Jan 6, 2024",0 - 20000,0,0,3.99,0,0,['English'],True,False,False,0,0,3,0,33,0,0,Ego,Ego,"Single-player,Full controller support,Family Sharing","Action,Casual,Indie,RPG,Early Access","Action Roguelike,Survival,2D,Arena Shooter,Action,Exploration,Shoot 'Em Up,Top-Down Shooter,PvE,Shooter,Action-Adventure,Top-Down,Zombies,Dark,Combat,Singleplayer,RPG,Casual,Indie,Early Access"
SEX with HITLER: WW2,"Mar 11, 2023",0 - 0,0,0,1.39,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese', 'Afrikaans', 'Albanian', 'Amharic', 'Armenian', 'Assamese', 'Azerbaijani', 'Bangla', 'Basque', 'Belarusian', 'Bosnian', 'Catalan', 'Cherokee', 'Croatian', 'Dari', 'Estonian', 'Filipino', 'Galician', 'Georgian', 'Gujarati', 'Hausa', 'Hebrew', 'Hindi', 'Icelandic', 'Igbo', 'Indonesian', 'Irish', K'iche', 'Kannada', 'Kazakh', 'Khmer', 'Kinyarwanda', 'Konkani', 'Kyrgyz', 'Latvian', 'Lithuanian', 'Luxembourgish', 'Macedonian', 'Malay', 'Malayalam', 'Maltese', 'Maori', 'Marathi', 'Mongolian', 'Nepali', 'Odia', 'Persian', 'Punjabi (Gurmukhi)', 'Punjabi (Shahmukhi)', 'Quechua', 'Scots', 'Serbian', 'Sindhi', 'Sinhala', 'Slovak', 'Slovenian', 'Sorani', 'Sotho', 'Swahili', 'Tajik', 'Tamil', 'Tatar', 'Telugu', 'Tigrinya', 'Tswana', 'Turkmen', 'Urdu', 'Uyghur', 'Uzbek', 'Valencian', 'Welsh', 'Wolof', 'Xhosa', 'Yoruba', 'Zulu']",True,False,False,0,0,0,0,18,245,0,Adolf Games,Adolf Games,"Single-player,Steam Achievements,Steam Trading Cards,Family Sharing","Action,Adventure,Indie",
Arcadegeddon,"Jul 18, 2023",50000 - 100000,75,0,0.0,0,3,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Simplified Chinese']",True,False,False,0,0,543,187,50,420,393,IllFonic,IllFonic Publishing,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,In-App Purchases,Partial Controller Support,Stats","Action,Adventure,Free To Play","Rogue-lite,Arcade,Action,Third-Person Shooter,Shooter,Colorful,Looter Shooter,Action Roguelike,Adventure,Cyberpunk,Futuristic,Retro,PvP,Multiplayer,Online Co-Op,PvE,Singleplayer,Indie,Replay Value,Party Game"
Little drift,"Apr 13, 2021",0 - 20000,0,0,5.99,0,0,['English'],True,False,False,0,0,10,6,0,0,0,Vitok,Vitok,"Single-player,Family Sharing",Racing,"Racing,Third Person,Arcade,Singleplayer,Time Attack"
Cosmic Cash,"May 7, 2019",0 - 20000,0,0,1.99,0,0,['English'],True,False,False,0,0,2,2,0,0,0,Rabbit Hole Studios,Rabbit Hole Studios,"Single-player,Family Sharing","Simulation,Strategy","Strategy,Simulation"
Sector Sweep,"Nov 3, 2022",0 - 20000,0,0,2.99,0,0,['English'],True,False,False,0,0,14,2,33,0,0,Moonlit S.A.,Moonlit S.A.,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing","Action,Indie,Early Access","Action Roguelike,Top-Down,Local Co-Op,Shoot 'Em Up,Singleplayer,Sci-fi,Western,Early Access,Rogue-like,Top-Down Shooter,Controller,2D,Pixel Graphics,Space,Action,Hero Shooter,Co-op,4 Player Local,Local Multiplayer,Score Attack"
Descending I - House of Nightmares,"Apr 9, 2021",20000 - 50000,0,0,0.99,0,0,['English'],True,False,False,0,0,43,5,0,0,0,Dungeon Games,Dungeon Games,"Single-player,Tracked Controller Support,VR Only,Family Sharing","Adventure,Indie","Adventure,VR,Horror,Puzzle,Psychological Horror,Interactive Fiction,First-Person,Singleplayer,Story Rich,Exploration,Hidden Object,3D,Atmospheric,Demons,Magic,Mystery,Surreal,Linear,Indie"
Keep the Heroes Out Playtest,"Jan 23, 2025",0 - 0,0,0,0.0,0,0,[],True,False,False,0,0,0,0,0,0,0,,,,,
Hades Ultimate Fighting Ball,"Mar 31, 2020",0 - 20000,0,0,5.99,0,0,"['French', 'English', 'Spanish - Spain', 'Portuguese - Portugal']",True,False,False,0,0,3,1,0,0,0,Hades Ultimate Fighting Ball,Hades Ultimate Fighting Ball,"Multi-player,PvP,Online PvP,Co-op,Online Co-op,Family Sharing","Action,Indie,Sports,Early Access","Action,Sports,Indie,Early Access,Gore,Violent,Sexual Content,Nudity,Multiplayer,Mature,Fighting"
Clicker Maker,"Mar 31, 2025",0 - 20000,0,0,5.99,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Japanese', 'Korean']",True,True,False,0,0,0,0,0,0,0,Bogoobee,Bogoobee,"Single-player,Family Sharing",Casual,
Fog Of War - Free Edition,"Feb 22, 2018",200000 - 500000,1,0,0.0,0,1,"['English', 'Russian']",True,False,False,0,0,916,827,0,0,800,Monkeys Lab.,Monkeys Lab.,Multi-player,"Violent,Gore,Action,Free To Play,Indie,Massively Multiplayer","Free to Play,World War II,Multiplayer,FPS,Action,Massively Multiplayer,Singleplayer,Open World,Violent,Gore,Shooter,First-Person,Indie,Co-op,War,Controller,Zombies,Realistic,Survival,Sexual Content"
Pinball Storm: Lokanta,"Jun 2, 2025",20000 - 50000,26,0,1.79,70,1,"['Simplified Chinese', 'English', 'French', 'Russian', 'Japanese', 'Traditional Chinese', 'Portuguese - Brazil', 'Korean', 'German', 'Turkish']",True,False,False,0,0,202,46,53,273,320,Aastral Dynamics,Aastral Dynamics,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Indie","Action Roguelike,Early Access,Bullet Hell,Rogue-lite,Shoot 'Em Up,Action,Top-Down Shooter,2D,Rogue-like,RPG,Controller,Story Rich,Anime,Fantasy,Singleplayer,Survival,Top-Down,Adventure,Twin Stick Shooter,Multiple Endings"
Scarlet's Haunted Hotel,"Oct 24, 2024",0 - 20000,0,0,15.19,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Portuguese - Brazil']",True,True,False,0,0,8,0,33,0,0,"SQRT3,GameHouse",GameHouse,"Single-player,Steam Achievements,Steam Cloud,Family Sharing","Adventure,Casual,Strategy","Adventure,Casual,Strategy,Action-Adventure,Point & Click,Time Management,2D,Cartoony,Drama,Mystery,Dark,Horror,Story Rich,Narration,Tutorial,Singleplayer"
Faux,"Mar 18, 2019",0 - 20000,0,10,1.99,0,1,['English'],True,False,False,0,0,4,4,10,0,0,Pelagames,Pelagames,"Single-player,Steam Achievements,Partial Controller Support,Family Sharing","Action,Indie","Action,Indie,Gore,Platformer,2D,Difficult"
Panda in the clouds,"Aug 23, 2021",20000 - 50000,0,0,0.69,65,0,['English'],True,False,False,0,0,15,0,30,0,0,Attack Studio,Attack Studio,"Single-player,Steam Achievements,Family Sharing",Casual,"Grid-Based Movement,Flight,Puzzle-Platformer,Choices Matter,Family Friendly,Puzzle,Silent Protagonist,Atmospheric,Singleplayer,Relaxing,Stylized,Casual,Cute,Logic,Education,3D"
Rogue Tower,"Jan 28, 2022",500000 - 1000000,147,0,9.74,35,1,['English'],True,False,False,0,0,4637,996,140,5611,1573,Die of Death Games,Die of Death Games,"Single-player,Steam Achievements,Family Sharing","Casual,Strategy","Tower Defense,Strategy,Rogue-like,Casual,Procedural Generation,3D,Minimalist,Base-Building,Rogue-lite,Singleplayer,Building,Colorful,Isometric,Fantasy,Cartoony,Medieval,Magic,Indie"
BioShock™ Remastered,"Sep 15, 2016",2000000 - 5000000,364,17,4.99,75,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Simplified Chinese']",True,True,False,80,0,47962,10301,65,49103,466,"2K Boston,2K Australia,Blind Squirrel,Feral Interactive (Mac)","2K,Feral Interactive (Mac)","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Commentary available,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing","Action,RPG","FPS,Story Rich,Atmospheric,Horror,Singleplayer,First-Person,Action,Dystopian,Shooter,Underwater,Steampunk,Sci-fi,Dark,Adventure,Classic,Great Soundtrack,Immersive Sim,Alternate History,Remake,RPG"
You Are Bugs Playtest,"Jan 28, 2024",0 - 0,0,0,0.0,0,0,[],True,False,False,0,0,0,0,0,0,0,,,,,
Sipssassin,"May 2, 2025",20000 - 50000,0,0,6.49,0,0,['English'],True,False,False,0,0,7,0,60,0,0,Simmering Studios,Simmering Studios,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Adventure,Indie","Stealth,Assassin,Ninja,Exploration,Sandbox,Action-Adventure,2D,Parody,Comic Book,Game Development,Noir,Top-Down,Funny,Controller,Nonlinear,Action,Cartoony,Hand-drawn,Stylized,Tactical"
